customerID,Gender,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Call Duration,Data Usage
9646-NMHXE,Male,0,Yes,No,47,Yes,No,No,No,No,No,No,No,No,Two year,No,Manual,19.65,973.1,No,34,2541
7030-NJVDP,Male,0,Yes,No,24,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Monthly,Yes,Manual,89.25,2210.2,No,18,1328
5536-RTPWK,Male,0,Yes,No,49,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Monthly,Yes,Bank transfer (automatic),99.05,4853.75,Yes,6,4985
8883-GRDWQ,Male,1,No,No,20,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,No,Manual,54.0,1055.9,No,20,2933
6166-ILMNY,Female,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Monthly,No,Bank transfer (automatic),69.75,144.55,Yes,38,3038
3097-NNSPB,Female,0,No,No,2,Yes,No,DSL,No,Yes,No,No,No,No,Monthly,Yes,Credit card (automatic),49.05,91.1,Yes,31,4979
7771-ZONAT,Male,0,No,No,22,No,No,DSL,No,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),56.75,1304.85,No,19,830
0655-RBDUG,Male,0,No,No,7,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Monthly,Yes,Bank transfer (automatic),98.05,713,Yes,33,266
2111-DWYHN,Male,0,No,No,1,Yes,No,No,No,No,No,No,No,No,Monthly,No,Manual,21.1,21.1,No,8,4428
4194-WHFCB,Female,0,Yes,Yes,59,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Monthly,Yes,Bank transfer (automatic),96.65,5580.8,No,49,3897
4121-AGSIN,Female,0,Yes,Yes,58,Yes,Yes,No,No,No,No,No,No,No,One year,Yes,Credit card (automatic),24.5,1497.9,No,17,2357
4361-BKAXE,Female,0,No,No,41,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Monthly,Yes,Bank transfer (automatic),114.5,4527.45,Yes,56,747
9845-PEEKO,Female,1,No,No,59,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Credit card (automatic),79.2,4590.35,No,3,2660
0455-XFASS,Female,0,Yes,Yes,3,Yes,No,Fiber optic,No,No,No,No,No,No,Monthly,Yes,Manual,69.55,200.2,No,1,1226
0301-KOBTQ,Male,0,No,No,32,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),20.05,614.45,No,55,2935
1751-NCDLI,Male,1,Yes,No,46,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Monthly,Yes,Manual,98.85,4564.9,No,37,1101
4367-NUYAO,Male,0,Yes,Yes,0,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Manual,25.75, ,No,12,656
9878-TNQGW,Male,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,Yes,Monthly,Yes,Manual,80.95,171.15,Yes,15,2141
9170-ARBTB,Female,0,Yes,Yes,52,Yes,No,No,No,No,No,No,No,No,One year,No,Credit card (automatic),19.6,1012.4,No,41,1779
4441-NIHPT,Female,1,No,No,13,Yes,No,Fiber optic,No,No,Yes,No,No,No,Monthly,Yes,Manual,74.3,940.35,Yes,26,289
8999-BOHSE,Female,1,No,No,11,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Monthly,No,Bank transfer (automatic),89.7,1047.7,Yes,46,2165
7241-AJHFS,Male,0,No,No,32,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Monthly,No,Bank transfer (automatic),87.65,2766.4,No,28,1068
7029-RPUAV,Male,1,Yes,No,17,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Monthly,Yes,Credit card (automatic),100.45,1622.45,Yes,18,4953
4546-FOKWR,Female,0,No,No,16,Yes,Yes,Fiber optic,No,No,No,No,No,No,Monthly,Yes,Credit card (automatic),74.75,1129.35,No,11,3848
9036-CSKBW,Female,0,No,No,51,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),107.45,5680.9,No,10,1264
5832-TRLPB,Male,0,No,No,29,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),75.35,2243.9,No,24,3494
8590-YFFQO,Male,0,Yes,No,70,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),64.95,4523.25,No,5,2180
8659-IOOPU,Female,0,Yes,Yes,71,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Two year,No,Manual,100.45,7159.7,No,30,2902
1338-CECEE,Male,0,Yes,Yes,41,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,One year,No,Bank transfer (automatic),68.5,2839.95,No,47,4938
7439-DKZTW,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Monthly,Yes,Manual,80.55,80.55,No,56,2655
4646-QZXTF,Female,0,Yes,No,7,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Monthly,No,Bank transfer (automatic),81.25,580.1,No,17,1977
4607-CHPCA,Male,0,Yes,Yes,25,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Manual,90.4,2178.6,Yes,11,2519
9742-XOKTS,Male,0,Yes,Yes,67,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,One year,No,Manual,89.55,6038.55,No,52,1186
6921-OZMFH,Male,0,Yes,Yes,5,Yes,Yes,DSL,No,No,No,Yes,No,No,Monthly,Yes,Manual,55.7,259.4,No,46,4129
9578-FOMUK,Male,0,No,Yes,15,Yes,Yes,No,No,No,No,No,No,No,Monthly,Yes,Manual,24.8,324.15,No,46,533
4712-UYOOI,Female,0,Yes,Yes,20,Yes,No,No,No,No,No,No,No,No,Monthly,No,Manual,20.0,417.65,No,41,1846
8824-RWFXJ,Male,0,Yes,Yes,3,Yes,No,DSL,No,Yes,Yes,No,No,No,Monthly,Yes,Manual,56.15,168.15,Yes,51,3057
7722-CVFXN,Male,0,Yes,Yes,54,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Manual,105.2,5637.85,No,2,222
8717-VCTXJ,Male,0,No,No,42,Yes,No,No,No,No,No,No,No,No,One year,Yes,Manual,19.55,839.4,No,35,392
7363-QTBIW,Female,0,Yes,No,9,Yes,No,Fiber optic,No,No,No,No,No,Yes,Monthly,Yes,Manual,79.75,769.1,No,11,3947
4159-NAAIX,Female,0,No,No,63,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),97.45,6253,No,36,2151
0971-QIFJK,Female,0,Yes,No,69,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),24.25,1641.8,No,60,2728
9397-TZSHA,Female,0,No,No,69,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),24.6,1678.05,No,19,4370
3391-JSQEW,Male,0,Yes,No,40,Yes,No,DSL,No,Yes,No,No,No,No,Monthly,Yes,Manual,50.15,2058.5,No,10,3311
0343-QLUZP,Male,0,No,No,60,No,No,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Bank transfer (automatic),39.6,2424.5,No,24,4974
9763-PDTKK,Female,0,No,No,4,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Monthly,Yes,Bank transfer (automatic),94.4,387.2,Yes,26,901
2176-LVPNX,Female,1,No,No,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Manual,89.85,6293.45,No,37,4498
7627-JKIAZ,Female,0,Yes,No,37,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Monthly,Yes,Credit card (automatic),78.95,2839.65,Yes,16,4723
3312-UUMZW,Male,0,Yes,No,32,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Monthly,Yes,Credit card (automatic),98.85,3145.9,No,53,1542
1271-UODNO,Male,0,No,No,39,Yes,Yes,DSL,No,No,No,Yes,No,No,Two year,Yes,Credit card (automatic),53.85,2200.7,No,49,2263
8461-EFQYM,Female,0,No,No,38,Yes,Yes,No,No,No,No,No,No,No,One year,Yes,Manual,24.25,914.4,No,9,4188
6900-RBKER,Male,0,No,No,52,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),89.45,4577.75,No,47,4431
6891-JPYFF,Female,0,Yes,Yes,48,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Monthly,Yes,Credit card (automatic),105.25,4997.5,No,40,4929
1459-QNFQT,Male,0,Yes,Yes,70,No,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),59.5,4144.8,No,60,4939
1047-NNCBF,Male,0,No,No,20,Yes,No,Fiber optic,No,No,No,No,No,No,Monthly,No,Credit card (automatic),70.55,1493.55,No,57,278
3696-XRIEN,Female,0,No,No,50,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),82.5,4179.1,No,45,2794
4081-DYXAV,Female,0,No,No,19,No,No,DSL,No,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),44.85,893.55,Yes,59,1618
0074-HDKDG,Male,0,Yes,Yes,25,Yes,No,DSL,Yes,Yes,Yes,No,No,No,One year,Yes,Bank transfer (automatic),61.6,1611,No,26,1507
8791-GFXLZ,Male,0,No,No,12,Yes,No,DSL,No,Yes,No,No,No,No,Monthly,Yes,Bank transfer (automatic),49.05,593.05,No,25,243
8111-SLLHI,Male,1,Yes,No,39,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Monthly,Yes,Manual,105.65,4284.8,Yes,42,4398
0927-LCSMG,Male,0,No,No,7,Yes,No,Fiber optic,No,No,Yes,No,No,No,Monthly,No,Manual,74.65,544.55,Yes,26,316
9330-DHBFL,Female,0,Yes,Yes,23,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,One year,Yes,Manual,66.25,1533.8,No,2,1552
0098-BOWSO,Male,0,No,No,27,Yes,No,No,No,No,No,No,No,No,Monthly,Yes,Manual,19.4,529.8,No,5,3952
3452-ABWRL,Male,1,No,No,47,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Monthly,Yes,Credit card (automatic),86.05,3865.6,No,53,1375
5859-HZYLF,Male,0,Yes,Yes,26,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),19.15,515.75,No,27,3222
8257-RZAHR,Female,0,Yes,No,14,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Monthly,Yes,Bank transfer (automatic),64.7,941,Yes,4,111
5293-WXJAK,Female,1,Yes,No,11,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Monthly,Yes,Bank transfer (automatic),104.05,1133.65,Yes,3,3272
3156-QLHBO,Male,0,No,Yes,2,Yes,No,No,No,No,No,No,No,No,Monthly,No,Manual,19.25,48.35,No,40,2833
2208-NQBCT,Female,0,Yes,Yes,26,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Monthly,No,Manual,81.95,2070.05,No,55,2364
1779-PWPMG,Female,1,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),114.65,8333.95,No,23,2350
6621-NRZAK,Female,0,Yes,Yes,63,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),20.0,1209.25,No,30,4952
0831-JNISG,Male,0,Yes,Yes,71,Yes,No,No,No,No,No,No,No,No,Two year,No,Manual,19.8,1396.25,No,46,773
0774-IFUVM,Male,0,Yes,Yes,11,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Monthly,Yes,Bank transfer (automatic),65.15,723.35,No,59,1944
3082-WQRVY,Male,1,Yes,No,14,Yes,No,No,No,No,No,No,No,No,One year,No,Manual,19.65,228.65,No,3,2187
9553-DLCLU,Female,0,No,Yes,13,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),88.95,1161.75,No,29,3473
1641-BYBTK,Male,0,No,Yes,6,Yes,No,No,No,No,No,No,No,No,Monthly,Yes,Manual,20.2,98.35,No,6,1645
2460-NGXBJ,Male,1,Yes,Yes,11,Yes,Yes,Fiber optic,No,No,No,No,No,No,Monthly,Yes,Credit card (automatic),75.2,775.3,No,15,958
2446-ZKVAF,Male,0,Yes,No,18,Yes,Yes,DSL,No,Yes,No,No,No,No,Monthly,No,Credit card (automatic),56.8,1074.65,No,42,2373
0841-NULXI,Male,0,No,No,1,No,No,DSL,No,No,No,No,No,Yes,Monthly,Yes,Manual,35.55,35.55,Yes,42,4014
3522-CDKHF,Female,0,Yes,No,32,Yes,No,Fiber optic,Yes,No,No,No,No,No,Monthly,Yes,Bank transfer (automatic),75.5,2324.7,No,21,1852
1430-SFQSA,Male,0,No,No,29,No,No,DSL,Yes,No,No,Yes,No,No,One year,No,Manual,35.6,1072.6,No,50,3155
0411-EZJZE,Female,0,No,No,3,Yes,Yes,DSL,No,No,No,No,Yes,No,Monthly,Yes,Manual,60.25,170.5,No,52,4341
7851-WZEKY,Female,0,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Monthly,Yes,Manual,95.15,196.9,Yes,14,1810
8844-TONUD,Male,0,Yes,Yes,13,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Monthly,Yes,Manual,96.65,1162.85,Yes,14,890
8807-ARQET,Female,0,No,No,41,No,No,DSL,No,Yes,No,No,No,Yes,Monthly,Yes,Manual,40.35,1677.85,No,5,4013
8992-CEUEN,Female,0,No,No,1,Yes,No,No,No,No,No,No,No,No,Monthly,No,Manual,18.85,18.85,No,33,577
4320-QMLLA,Male,0,No,No,7,Yes,No,DSL,No,No,No,No,Yes,No,Monthly,No,Manual,54.85,370.4,No,30,3406
8777-PVYGU,Female,0,Yes,No,52,Yes,No,DSL,Yes,No,Yes,No,Yes,No,One year,Yes,Manual,64.3,3410.6,No,17,940
8292-ITGYJ,Female,0,Yes,Yes,45,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),24.65,1138.8,No,44,4749
6870-ZWMNX,Male,0,Yes,No,70,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),76.1,5264.25,No,42,3740
0621-CXBKL,Female,0,No,No,53,Yes,No,No,No,No,No,No,No,No,Two year,No,Manual,18.7,1005.7,No,17,3197
5268-DSMNQ,Female,1,Yes,No,62,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),97.95,5936.55,No,26,450
5334-JLAXU,Female,0,Yes,No,60,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Monthly,Yes,Credit card (automatic),94.1,5475.9,No,13,3256
4086-YQSNZ,Female,1,Yes,No,3,Yes,No,Fiber optic,No,No,No,No,Yes,No,Monthly,Yes,Manual,80.4,224.05,Yes,33,3420
6242-MBHPK,Female,1,Yes,No,23,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Monthly,Yes,Manual,95.1,2326.05,No,57,3319
5868-CZJDR,Male,0,No,Yes,1,No,No,DSL,No,Yes,No,No,No,No,Monthly,Yes,Manual,31.35,31.35,Yes,37,2231
9359-UGBTK,Female,0,No,No,67,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),72.35,4991.5,No,55,1359
0135-NMXAP,Female,0,No,No,12,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Monthly,Yes,Bank transfer (automatic),89.75,1052.4,Yes,29,288
4782-OSFXZ,Female,1,Yes,No,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),82.7,5831.2,No,60,4171
6479-OAUSD,Male,0,No,No,25,Yes,No,No,No,No,No,No,No,No,One year,No,Credit card (automatic),19.9,510.8,No,23,3910
7129-ACFOG,Female,0,No,No,5,Yes,Yes,DSL,Yes,No,No,No,No,No,Monthly,Yes,Manual,53.8,283.95,No,31,2652
4189-NAKJS,Male,0,No,No,26,Yes,Yes,DSL,No,No,No,No,No,No,One year,Yes,Credit card (automatic),51.55,1295.4,No,54,1247
5562-BETPV,Male,0,Yes,Yes,1,Yes,No,No,No,No,No,No,No,No,One year,No,Manual,19.65,19.65,No,54,2676
1282-IHQAC,Male,1,No,No,70,No,No,DSL,No,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),44.05,3011.65,No,3,2828
9127-FHJBZ,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Manual,114.0,8093.15,No,59,4486
6270-OMFIW,Male,0,Yes,No,60,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Manual,94.4,5610.25,Yes,36,211
1641-RQDAY,Female,1,Yes,Yes,32,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Monthly,Yes,Manual,100.4,3217.65,No,34,3375
0107-WESLM,Male,0,No,No,1,Yes,No,No,No,No,No,No,No,No,Monthly,Yes,Manual,19.85,19.85,Yes,4,4962
6994-ORCWG,Female,0,No,No,14,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,Yes,Manual,54.25,773.2,No,32,1674
1346-UFHAX,Female,0,No,No,13,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Monthly,Yes,Credit card (automatic),80.0,1029.35,No,1,3031
3992-YWPKO,Female,0,No,No,6,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Monthly,Yes,Credit card (automatic),109.9,669.45,Yes,59,2247
2933-XEUJM,Female,0,No,No,46,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Two year,No,Manual,79.2,3593.8,No,33,728
0125-LZQXK,Male,0,No,No,15,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Monthly,Yes,Manual,101.35,1553.95,Yes,7,748
5461-QKNTN,Male,1,Yes,No,43,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Monthly,Yes,Manual,94.3,3953.15,No,43,3962
4835-YSJMR,Male,0,No,No,39,Yes,No,DSL,No,No,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),49.8,1971.15,No,27,683
8399-YNDCH,Male,1,No,No,21,Yes,No,DSL,No,No,Yes,No,Yes,No,Monthly,Yes,Bank transfer (automatic),60.05,1236.15,Yes,7,2818
3164-YAXFY,Male,0,No,No,57,No,No,DSL,Yes,No,Yes,No,Yes,Yes,Monthly,Yes,Manual,53.75,3196,No,34,4792
0887-WBJVH,Female,0,Yes,No,53,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Manual,93.45,4872.2,No,43,1639
4660-IRIBM,Male,0,Yes,Yes,18,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Monthly,Yes,Manual,87.9,1500.5,No,55,775
5673-FSSMF,Female,0,No,No,1,Yes,Yes,DSL,No,No,No,No,No,Yes,Monthly,Yes,Manual,60.15,60.15,Yes,3,2471
7670-ZBPOQ,Female,0,Yes,No,58,Yes,Yes,DSL,Yes,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),61.05,3478.75,No,18,3795
8089-UZWLX,Female,1,No,No,71,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),104.05,7413.55,No,21,2580
0080-OROZO,Female,0,No,No,35,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Manual,99.25,3532,No,34,2424
3916-NRPAP,Male,0,No,No,3,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Monthly,No,Credit card (automatic),85.7,256.75,No,42,1557
6807-SIWJI,Male,0,No,No,38,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Manual,104.85,3887.25,No,47,3636
8221-HVAYI,Male,0,Yes,Yes,35,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),69.15,2490.15,No,47,4935
1579-KLYDT,Male,0,No,No,7,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Monthly,Yes,Manual,90.45,593.45,Yes,44,4637
5232-NXPAY,Female,0,No,No,47,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Two year,No,Manual,74.45,3510.3,No,55,573
8967-SZQAS,Female,0,No,No,14,Yes,No,DSL,No,Yes,No,No,No,No,Monthly,No,Manual,50.45,765.45,No,22,1559
4468-KAZHE,Female,1,Yes,No,20,Yes,No,DSL,No,Yes,No,No,No,Yes,Monthly,Yes,Manual,60.0,1259.35,No,46,3706
0455-ENTCR,Male,0,Yes,No,66,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Manual,85.25,5538.35,No,7,1829
8944-AILEF,Male,0,Yes,No,15,Yes,No,No,No,No,No,No,No,No,Monthly,Yes,Credit card (automatic),19.45,340.85,No,6,3218
5542-NKVRU,Female,0,No,No,42,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),20.75,844.45,No,11,1870
7126-RBHSD,Female,0,Yes,No,17,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Monthly,No,Manual,78.9,1348.95,No,18,4275
5370-IIVVL,Male,0,No,No,37,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),104.5,3778,No,55,4264
6789-HJBWG,Female,0,No,No,12,Yes,No,DSL,No,Yes,No,No,No,No,Monthly,Yes,Manual,49.4,611.65,No,48,3067
3927-NLNRY,Male,0,Yes,No,53,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),94.25,4867.95,Yes,29,214
9087-EYCPR,Female,0,No,No,60,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Manual,25.0,1505.05,No,41,3796
6791-YBNAK,Male,0,Yes,Yes,18,No,No,DSL,No,No,No,No,No,No,Monthly,No,Credit card (automatic),25.55,467.85,No,9,146
6358-LYNGM,Male,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Monthly,Yes,Manual,74.9,74.9,Yes,39,1084
6077-BDPXA,Female,0,No,No,3,Yes,No,Fiber optic,No,No,No,No,No,No,Monthly,Yes,Manual,70.15,194.2,No,29,3343
0013-MHZWF,Female,0,No,Yes,9,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Monthly,Yes,Credit card (automatic),69.4,571.45,No,14,875
5494-HECPR,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Monthly,Yes,Manual,80.25,80.25,Yes,12,2102
8268-YDIXR,Male,0,Yes,No,56,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,One year,Yes,Manual,93.15,5253.95,No,34,2704
9824-BEMCV,Male,0,Yes,Yes,17,Yes,No,Fiber optic,No,No,No,No,No,No,Monthly,Yes,Manual,69.0,1149.65,Yes,20,4209
1373-ORVIZ,Female,0,Yes,Yes,11,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Monthly,Yes,Manual,66.35,740.8,Yes,29,4401
4291-SHSBH,Male,0,No,No,7,Yes,No,Fiber optic,No,No,No,No,No,No,Monthly,Yes,Manual,69.55,521.35,No,47,362
6980-IMXXE,Female,0,Yes,Yes,69,Yes,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),20.2,1412.65,No,60,4461
9866-QEVEE,Male,0,No,No,19,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Monthly,Yes,Bank transfer (automatic),86.0,1532.45,Yes,6,3834
9897-KXHCM,Female,0,Yes,Yes,3,Yes,No,Fiber optic,No,No,No,No,No,Yes,Monthly,Yes,Manual,80.3,250.05,Yes,39,4330
0040-HALCW,Male,0,Yes,Yes,54,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),20.4,1090.6,No,15,1055
0784-GTUUK,Male,0,Yes,No,62,Yes,Yes,No,No,No,No,No,No,No,One year,Yes,Credit card (automatic),23.75,1446.8,No,59,1415
7979-CORPM,Male,0,No,No,24,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Monthly,Yes,Credit card (automatic),90.55,2282.55,Yes,14,4901
2294-DMMUS,Female,0,Yes,Yes,62,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Monthly,Yes,Credit card (automatic),70.45,4300.45,No,38,3870
0872-JCPIB,Male,0,No,No,17,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Monthly,No,Bank transfer (automatic),65.75,1111.2,No,7,4135
3055-MJDSB,Male,0,No,No,9,No,No,DSL,No,No,No,No,No,No,Monthly,Yes,Manual,24.6,190.1,No,44,1072
9091-WTUUY,Male,0,Yes,Yes,64,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Two year,No,Manual,69.25,4447.75,No,14,4854
1618-CFHME,Female,0,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,No,Monthly,Yes,Manual,75.9,143.35,Yes,36,854
3165-HDOEW,Male,0,Yes,Yes,1,Yes,No,DSL,No,No,No,No,No,No,Monthly,Yes,Manual,45.85,45.85,Yes,53,3488
6581-NQCBA,Female,0,Yes,No,16,No,No,DSL,No,No,No,Yes,Yes,Yes,Monthly,Yes,Manual,49.95,810.2,Yes,20,1652
7115-IRDHS,Female,0,Yes,No,72,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),24.65,1830.05,No,51,4720
8496-DMZUK,Male,0,No,No,30,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,One year,No,Bank transfer (automatic),90.4,2820.65,No,30,3253
2040-VZIKE,Female,0,Yes,No,49,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Monthly,Yes,Manual,100.85,4847.35,No,49,3156
9068-VPWQQ,Male,0,Yes,No,61,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),75.35,4729.3,No,25,4499
0178-SZBHO,Male,0,Yes,Yes,47,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Monthly,No,Manual,87.2,4017.45,No,57,2748
0384-RVBPI,Male,0,No,No,20,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Monthly,No,Credit card (automatic),64.4,1398.6,No,12,4311
1689-MRZQR,Male,0,Yes,Yes,34,Yes,No,Fiber optic,No,No,No,No,Yes,No,Monthly,No,Manual,78.3,2564.3,Yes,26,3313
1299-AURJA,Female,0,Yes,Yes,70,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),24.7,1685.9,No,59,2448
4525-VZCZG,Male,0,No,Yes,54,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Manual,105.85,5826.65,No,23,4478
1543-LLLFT,Male,1,Yes,No,61,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,Yes,Manual,98.3,6066.55,No,16,4771
5835-BEQEU,Male,0,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Monthly,Yes,Manual,76.95,228.4,Yes,37,292
2788-CJQAQ,Male,0,No,No,13,Yes,No,No,No,No,No,No,No,No,One year,No,Manual,19.45,270.2,No,2,3345
5565-FILXA,Female,1,No,No,16,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Monthly,Yes,Manual,96.15,1529.2,Yes,21,2976
